Organization Name,Organization Name URL,Full Description,Industries,Website,Headquarters Location,Description,CB Rank (Company),SEMrush - Monthly Visits,SEMrush - Average Visits (6 months),SEMrush - Monthly Visits Growth,SEMrush - Visit Duration Growth,SEMrush - Visit Duration,SEMrush - Page Views / Visit,SEMrush - Page Views / Visit Growth,SEMrush - Bounce Rate,SEMrush - Bounce Rate Growth,SEMrush - Global Traffic Rank,SEMrush - Monthly Rank Change (#),SEMrush - Monthly Rank Growth,Headquarters Regions,Operating Status,Founded Date,Founded Date Precision,Number of Founders,Number of Employees,Founders,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Transcend Software & Technology Solutions,https://www.crunchbase.com/organization/transcend-software-technology-solutions,,"Business Intelligence, Cloud Computing, Cyber Security, Developer APIs, Information Technology, Software",https://transcendsoftware.net,"Clarkston, Michigan, United States","Transcend Software & Technology Solutions offers web development, cloud solutions, API, cyber security, and business intelligence services.","1,393,666",,,,,,,,,,,,,"Greater Detroit Area, Great Lakes, Midwestern US",Active,2018-01-01,year,,1-10,,,,,,
Tulgy,https://www.crunchbase.com/organization/tulgy,"Tulgy provides custom software solutions, business intelligence, database architecture, web app design, mobile app design, custom development, and cloud computing services. They also offer constant checking-in, software development, and staying-on tracking services.","Business Development, Cloud Computing, Software, Web Design",https://www.tulgy.com,"Orem, Utah, United States",Tulgy provides web apps and database architecture services.,"1,394,313",,,,,,,,,,,,,Western US,Active,2017-01-01,year,,1-10,,,,,,
Vypin,https://www.crunchbase.com/organization/vypin,,"Cloud Computing, Industrial Design, Mobile Apps",https://www.vypin.com,"Alpharetta, Georgia, United States",Vypin provides industrial IoT products and solutions along with cloud services.,"1,396,230",,,,,,,,,,,,,"Greater Atlanta Area, East Coast, Southern US",Active,2016-01-01,year,,11-50,,,,,,
Server99s,https://www.crunchbase.com/organization/server99s,"Server 99s is a web cloud platform tailored for small, independent companies. Serving thousands of clients around the world and managing thousands of domain names, Server 99 comes to name their thoughts, build an expert site, draw in clients, and handle their work.","Cloud Computing, Internet, Web Design, Web Hosting",https://server99s.com,"New York, New York, United States",Server 99s offers a web cloud platform.,"1,400,731",,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US",Active,2018-01-01,year,,,,,,,,
Innovect,https://www.crunchbase.com/organization/innovect,,"3D Printing, Cloud Computing, Internet of Things, Machine Learning",http://innovect.io/,"San Francisco, California, United States","Innovect is a part of the IT industry that works on 3d printing, cloud, IoT, robotics and machine learning for their clients.","1,405,423",,,,,,,,,,,,,"San Francisco Bay Area, West Coast, Western US",Active,2016-01-01,year,,1-10,,,,,,
Cloudocracy,https://www.crunchbase.com/organization/cloudocracy,"Cloudocracy integrates human capital, technology, and defined ecosystem models to solve business problems. Providing services that are appropriate to the situation. They offer program and project management services for government, enterprise, and lean startup initiatives. Learn about some of the business and technology they help plan, deploy, and manage by exploring insightful reference materials.","Business Development, Cloud Computing, Computer, Software",https://cloudocracy.io/,"Fairfax, Virginia, United States","Cloudocracy is committed to solving business problems by integrating human capital, technology, and defined ecosystem models.","1,412,726",,,,,,,,,,,,,"Washington DC Metro Area, East Coast, Southern US",Active,2018-01-01,year,,1-10,,,,,,
VeByte,https://www.crunchbase.com/organization/vebyte,"VeByte™ provides instant engineering services when it matters the most to you and your team via its SuperGineer™ cloud platform. It is the fastest way to request and receive specialty software engineering services related to mobility and transportation simply at the touch of a button. BENEFITS This product benefits all company sizes with its on demand services: 1) For a solopreneur, it is a platform where you get your idea and creativity implemented in a short time into a software product, in order for you to test the market and gain traction. And, 2) for a startup team of multiple members, it lets you stay focused on building from your core competencies while at the right moment you leverage VeByte specialties to meet crucial deadlines. ENGINEERING SPECIALTIES * High accuracy geolocation * Reliable navigation * Digital map * Global positioning ABOUT US VeByte Inc. is headquartered at CIC (Cambridge Innovation Center), the world's largest startup cluster, where some of the most amazing startup brands and unicorns are born, such as HubSpot, Akamai, GreatPoint Energy, and many others. This cluster, unmatched at many levels, houses more than $7 Billions of venture capital firms and the branch offices of some of Silicon Valley's most successful companies. Leveraging this business ecosystem at Kendall Square in Cambridge MA, we also collaborate with notable local researchers and professionals at MIT & Harvard.  We received numerous positive feedback for the upcoming launch of our product. And we are currently expanding our presence in NYC.","Android, B2B, Cloud Computing, Enterprise Software, GPS, Internet of Things, iOS, Location Based Services, Mapping Services, Mobile, Mobile Apps, SaaS, Software, Software Engineering, Web Apps",http://vebyte.com,"Cambridge, Massachusetts, United States",VeByte™ provides instant engineering services when it matters the most to your team via its SuperGineer™ platform,"1,414,169",,,,,,,,,,,,,"Greater Boston Area, East Coast, New England",Active,2017-01-01,year,1,1-10,Roger R. D.,,,,,
Novuz,https://www.crunchbase.com/organization/novuz,,"Analytics, Artificial Intelligence, Cloud Computing, Information Technology, Machine Learning",http://www.novuz.com/,"Danville, California, United States","Novuz is an IT company that specializes in artificial intelligence, machine learning, application modernization, and data analytics.","1,419,531",,,,,,,,,,,,,"San Francisco Bay Area, West Coast, Western US",Active,2017-01-01,year,,1-10,,,,,,
Trailhead Analytics,https://www.crunchbase.com/organization/trailhead-analytics,,"Artificial Intelligence, Cloud Computing, Machine Learning, Software",https://www.trailheadai.com/,"San Francisco, California, United States","Trailhead Analytics develops software based on cloud engineering, artificial intelligence and machine learning for optical systems.","1,426,447",,,,,,,,,,,,,"San Francisco Bay Area, West Coast, Western US",Active,2018-01-01,year,,1-10,,,,,,
Kono Analytics,https://www.crunchbase.com/organization/kono-analytics,,"Analytics, Cloud Computing, Consulting, Database, Professional Services",https://konoanalytics.com/,"Houston, Texas, United States","Kono Analytics specializes in data stewardship, cloud computing, process automation, data visualization, and development languages.","1,437,510",,,,,,,,,,,,,"Greater Houston Area, Southern US",Active,2017-01-01,year,,1-10,,,,,,
Vermilion Tech,https://www.crunchbase.com/organization/vermilion-tech,"Vermilion Tech works from troubleshooting networks to web development. The services include managed IT, software development, business continuity planning, and cloud computing. Keep viruses, spam, and spyware off the networks with their reliable security services.","Cloud Computing, Information Technology, Security, Software",https://vermilion.tech,"Brooklyn, New York, United States","Vermilion Tech provides cloud computing, software development, security, and managed IT services.","1,443,997",,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US",Active,2016-01-01,year,,1-10,,,,,,
nhcomputers.com,https://www.crunchbase.com/organization/nhcomputers-com,,"Cloud Computing, Information Technology, Network Security, Technical Support, VoIP",https://www.nhcomputers.com/,"Manchester, New Hampshire, United States","nhcomputers.com is an IT company that provides networking, security, cloud computing, VoIP, and managed IT services.","1,450,740",,,,,,,,,,,,,"East Coast, New England, Northeastern US",Active,2016-01-01,year,,11-50,,,,,,
Rebel Rock,https://www.crunchbase.com/organization/rebel-rock,,"Accounting, Business Development, Cannabis, Cloud Computing, Legal",https://rebelrock.co/,"Scottsdale, Arizona, United States","Rebel Rock is a cannabis-related accounting firm offering cloud-powered business system optimization, tax, CFO, and controller services.","1,459,084",,,,,,,,,,,,,"Greater Phoenix Area, Western US",Active,2019-01-01,year,,11-50,,,,,,
Takhus LLC,https://www.crunchbase.com/organization/takhus-llc,"Takhus, LLC is a start-up company developing Salesforce App Exchange based Product Lifecycle Management system specific for the chemical industries.  Its Minimally Viable Product is available for demo.   The company also seeking for chemical companies who would be interested in beta testing. ","Cloud Computing, Enterprise Software, Information Technology",http://www.takhus.com,"Aurora, Colorado, United States",Takhus is a start-up company developing Salesforce App Exchange based Product Lifecycle Management system for a specific type of industries.,"1,468,298",,,,,,,,,,,,,"Greater Denver Area, Western US",Closed,2016-08-25,day,,1-10,,,,,,
A Step Ahead IT,https://www.crunchbase.com/organization/a-step-ahead-it,,"Cloud Computing, IT Management, Network Security",https://www.astepaheadit.com,"Raleigh, North Carolina, United States","A Step Ahead IT specializes in managed IT, business communications, computer support, data backup, and cloud computing services.","1,470,776",,,,,,,,,,,,,"Research Triangle, East Coast, Southern US",Active,2016-01-01,year,,1-10,,,,87697,USD,87697
Elastic Byte,https://www.crunchbase.com/organization/elastic-byte,"Elastic Byte is a DevOps as a service company which builds, optimizes, secures and supports your cloud.","Cloud Computing, Cloud Infrastructure, Cloud Management, Cloud Security, IT Infrastructure, IT Management",https://elasticbyte.net,"Nashville, Tennessee, United States","Managed DevOps, cloud computing, infrastructure","1,476,385",,,,,,,,,,,,,Southern US,Active,2017-01-01,month,1,1-10,Justin Keller,,,,,
EFritzler Consulting,https://www.crunchbase.com/organization/efritzler-consulting,,"Cloud Computing, Cloud Infrastructure, Cloud Security, Network Security, Technical Support",https://www.efritzler.com,"Lawrence, Kansas, United States","Network Engineering, Network Architecture, SD-WAN, SD-LAN, Cloud","1,477,796",,,,,,,,,,,,,Midwestern US,Closed,2016-01-02,day,1,1-10,Erik Fritzler,,,,,
InvictusX,https://www.crunchbase.com/organization/invictusx,,"Cloud Computing, Communications Infrastructure, Information and Communications Technology (ICT), Information Technology",https://www.invictusx.com.au/,"Harrington Park, New Jersey, United States",InvictusX Providing System Integration & Technology Services for businesses.,"1,478,863",,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US",Active,2018-01-01,year,,11-50,,,,,,
