Organization Name,Organization Name URL,Full Description,Industries,Website,Headquarters Location,Description,CB Rank (Company),SEMrush - Monthly Visits,SEMrush - Average Visits (6 months),SEMrush - Monthly Visits Growth,SEMrush - Visit Duration Growth,SEMrush - Visit Duration,SEMrush - Page Views / Visit,SEMrush - Page Views / Visit Growth,SEMrush - Bounce Rate,SEMrush - Bounce Rate Growth,SEMrush - Global Traffic Rank,SEMrush - Monthly Rank Change (#),SEMrush - Monthly Rank Growth,Headquarters Regions,Operating Status,Founded Date,Founded Date Precision,Number of Founders,Number of Employees,Founders,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
EinsteinDB,https://www.crunchbase.com/organization/einsteindb,"Business Permitting Apache 2.0 OSS k8 native Distributed SQL via EinsteinDB, MilevaDB, and VioletaBFT(Multi-Raft Consensus) via Ansible, K8s, and Docker; Embedded Databases such as EinsteinDB are inspired by AllegroGraph, graphD, and BerkeleyDB. EinsteinDB processes millions of rows per every 39 milliseconds via pub-sub interlocking directorate semaphores, guaranteeing low-latency, read-intensive Hashings for High Throughput RNA next-gen sequencing, Exotic Metamaterial Difussion modeling of Monte Carlo distributions; Online Multi-player Physics, Container Orchestration, and Distributed Tracing across multi-dimensional buckets. EinsteinDB calls itself  'the world's first relativistic linearizable database', providing an append-log with directed caching inside PostgresQL Meta-stores offering JIT SQLite hexdumps. EinsteinDB introduces supercolumnar 'key-value causets' in the form of prolog, which are Time-travel queries with ACID immutable caches.","Analytics, Business Intelligence, Cloud Infrastructure, Cloud Storage, Data Mining, Database, Predictive Analytics, Software",https://arpanetwhtcorps.com,"Lewes, Delaware, United States","Hybrid HTAP with embedded OLAP and persistent OLTP for High Throughput, Causal Consistent, and Relativistic Linearizable Atomic Databases.","1,248,655",,,,,,,,,,,,,"East Coast, Southern US",Active,2019-12-25,day,1,,Karl Whitford Pollard,,,,,
ANT-GLOBAL SERVICES,https://www.crunchbase.com/organization/ant-global-services,"ANT-GLOBAL SERVICES offers its users with UAV and drone enterprise solutions such as security, tracking, registration, and no-fly zones. The company’s cloud-based solutions helps individuals for the growth of their businesses. Individuals also can join the ANT-GLOBAL community to integrate their UAV fleets with their expanding ecosystem of networked devices. Security services such as data, information, communications, device, and mission security are provided by the company. It helps its users plan, deploy, and track missions with confidence and security and manage team roles and permissions. ANT-GLOBAL SERVICES is a U.S.-based company that was founded in 2015 by Jeff Battema and Hareesh Khurana.","Cloud Storage, Drones, Enterprise Software",http://www.ant-global.org,"Boston, Massachusetts, United States","UAV and Drone Enterprise solutions including security, tracking, registration and no-fly zones.","1,257,386",,,,,,,,,,,,,"Greater Boston Area, East Coast, New England",Closed,2015-11-01,day,2,1-10,"Hareesh Khurana, Jeff Battema",,,,,
CTSBoston,https://www.crunchbase.com/organization/ctsboston,,"Cloud Storage, Internet, Telecommunications",https://ctsboston.com,"Boston, Massachusetts, United States","CTSBoston offers broadband internet, business phone, cloud storage & data center networking services.","1,277,473",,,,,,,,,,,,,"Greater Boston Area, East Coast, New England",Active,1990-01-01,year,,1-10,,,,29264,USD,29264
Dataworks,https://www.crunchbase.com/organization/dataworks-750d,,"Cloud Storage, Cyber Security, Information Technology",https://www.dataworksllc.com,"Parsippany, New Jersey, United States","Dataworks is an IT company that provides cloud backup, cybersecurity, network management, software testing and training services.","1,278,550",,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US",Active,1999-01-01,year,,1-10,,,,,,
CongoCloud,https://www.crunchbase.com/organization/congocloud,"CongoCloud provides consulting, migration, and optimization services for AWS. AWS is the most comprehensive and widely used cloud platform. CongoCloud is focused on delivering the expertise, resources, and strategic vision needed to transform cloud infrastructure and business.","Cloud Computing, Cloud Infrastructure, Cloud Management, Cloud Storage, Consulting",https://www.congocloudit.com,"Aliso Viejo, California, United States","CongoCloud is a provider of consulting, cloud optimization, and cloud migration services.","1,285,782",,,,,,,,,,,,,"Greater Los Angeles Area, West Coast, Western US",Active,,,,11-50,,,,,,
BluPointe,https://www.crunchbase.com/organization/blupointe,,"Cloud Storage, Hardware, Software, Telecommunications",https://www.blupointe.com/,"Atlanta, Georgia, United States","BluPointe is a provider of hybrid cloud backup, disaster recovery software, and cloud storage services.","1,297,624",,,,,,,,,,,,,"Greater Atlanta Area, East Coast, Southern US",Active,,,,1-10,,,,,,
"Definitive Data Security, Inc. (DefiniSec)",https://www.crunchbase.com/organization/definitive-data-security-inc-definisec,"DefiniSec provides highly effective data protection from today's most advanced threats with software that's easy to use and administer. Our technologies are based on a collection of established techniques refined by security practitioners with over a century of collective experience. Together with innovations in key areas, we are able to greatly inhibit nation-state sponsored espionage and international organized crime syndicates that use attack techniques other security solutions do not and often times cannot address. Our products provide data encryption, access control, backup/recovery, secure collaboration, and disaster recovery - all without significant impact to the way you normally work with information. We provide one-touch data restoration and also deterministic, host-based data access auditing that is critical when managing Incident Response details inside corporate networks.","Cloud Data Services, Cloud Security, Cloud Storage, Risk Management, Security",https://definisec.com,"San Francisco, California, United States",DefiniSec builds non-intrusive host data security products that protect against today's most advanced threats.,"1,305,819",,,,,,,,,,,,,"San Francisco Bay Area, West Coast, Western US",Active,2014-08-23,day,1,1-10,John Poffenbarger,,,,,
CopyBucket,https://www.crunchbase.com/organization/copybucket,,"Cloud Computing, Cloud Storage, Data Storage, Software",https://www.copybucket.com/,"Cupertino, California, United States",CopyBucket is a software service that offers cloud storage and data sharing services.,"1,317,207",,,,,,,,,,,,,"San Francisco Bay Area, Silicon Valley, West Coast",Active,2017-01-01,year,,1-10,,,,,,
DataAlign,https://www.crunchbase.com/organization/dataalign,DataAlign is proud to be known as a market leader in providing cloud based storage solution for businesses and individuals. Delivering an affordable and secure cloud solution for businesses and individuals is our primary motto. We believe in inventing technology for tomorrow instead of worrying about what happened yesterday.,"Cloud Computing, Cloud Data Services, Cloud Management, Cloud Security, Cloud Storage",https://dataalign.com,"Abilene, Texas, United States","Online Cloud Data Backup & Recovery for Home users, Business and Enterprise.","1,336,058",,,,,,,,,,,,,Southern US,Active,2016-01-01,year,,101-250,,,,,,
GEOACL,https://www.crunchbase.com/organization/geoacl,"GEOACL is a global approach towards Cybersecurity. It gives essential multi-factor authentication you need to protect against today's threats without the hassle and cost of yesterday's technology. GEOACL, (geographical access control locks) is a leading provider of multi-layer, multi-factor authentication. It is a Location Based security solution that allows users configure locations & access levels, to secure all kinds of accounts including bank accounts, investment accounts, trading accounts, bank & monetary cards like credit/debit/prepaid/virtual cards, Email, IM, Social Network, Healthcare Data, Employment Data, Cloud Storage in simpler, granular and logical manner. GEOACL offers a robust authentication platform featuring built-in support for self enrollment, user self-service, and extensive reporting. With these features, you can surely trust GEOACL to secure logins and transactions.","Cloud Data Services, Cloud Storage, Web Hosting",https://www.rainbowsecure.com/geoaclaccesscontrolgateway/,"Old Bridge, New Jersey, United States","GEOACL is a Enterprise wide Location based Security Access Gateway, Manage Access For Apps, Servers & Data","1,349,604",,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US",Active,,,1,1-10,Dhaval Shah,,,,,
DocuGreen,https://www.crunchbase.com/organization/docugreen,,"Cloud Storage, Cyber Security, Document Management",https://docugreen.com,"Oviedo, Florida, United States",DocuGreen provides document management and information protection services.,"1,359,025",,,,,,,,,,,,,"East Coast, Southern US",Active,2003-01-01,year,1,1-10,Victor C. Lue-Yat,,,,,
Cirrus Cloud Services LLC,https://www.crunchbase.com/organization/cirrus-cloud-services-llc,Cirrus cloud services  straight away to make the best utilization of Quickbooks hosting.We are expert in following hosting- •	Quickbooks Hosting •	Quicken Hosting •	Sage Hosting •	ACT Hosting •	Sage 50 Hosting •	Office 365 Hosting •	Quickbooks Account Hosting •	Quickbooks Cloud Hosting ,"Cloud Data Services, Cloud Storage, Web Hosting",https://www.cirruscloud.co/,"Elizabethtown, Pennsylvania, United States","Quickbooks Hosting, Cloud Hosting, Quickbooks Cloud Hosting,quickbooks hosting services ","1,364,023",,,,,,,,,,,,,"Great Lakes, Northeastern US",Active,2017-01-02,day,,1-10,,,,,,
MTMP Solutions,https://www.crunchbase.com/organization/mtmp-solutions,,"Cloud Storage, Data Storage, Database, Digital Media",https://www.mtmpsolutions.com/,"Woodland Hills, California, United States","MTMP Solutions delivers digital media storage management, data management, hybrid storage, and cloud storage solutions.","1,367,212",,,,,,,,,,,,,"Greater Los Angeles Area, West Coast, Western US",Active,2009-01-01,year,,1-10,,,,17765,USD,17765
FullMeta Corporation,https://www.crunchbase.com/organization/metapipe,,"Animation, Cloud Computing, Cloud Data Services, Cloud Infrastructure, Cloud Management, Cloud Storage, Film Production, Video Streaming, Virtual Desktop",http://metapipe.com/,"Provo, Utah, United States",Cloud-based pipeline solutions for the VFX and Animation industry,"1,383,957",,,,,,,,,,,,,Western US,Active,2016-06-08,day,,1-10,,,,,,
Terafyle,https://www.crunchbase.com/organization/terafyle,,"Cloud Storage, Internet, Mobile Apps, Software",http://www.terafyle.com,"Palo Alto, California, United States","Terafyle allows you to access every file, document, and presentation all available at your finger tips.","1,404,313",,,,,,,,,,,,,"San Francisco Bay Area, Silicon Valley, West Coast",Active,,,,,,1,,38579,USD,38579
Furious Digital,https://www.crunchbase.com/organization/furious-digital,,"Cloud Storage, E-Commerce, Information Technology, Software",http://www.furiousdigital.com/,"Southlake, Texas, United States","Furious Digital is a software company that provides cloud, application development, e-commerce, security and module integration services.","1,406,258",,,,,,,,,,,,,"Dallas/Fort Worth Metroplex, Southern US",Active,2012-01-01,year,,11-50,,,,,,
Proxit,https://www.crunchbase.com/organization/proxit-4d1d,"Proxit is a business technology firm. They offer guidance and support for their information technology needs, today and in the future. They take a proactive approach to maintaining and supporting the existing network infrastructure. Through regular audits, proactive budgetary planning, and regular maintenance.","Cloud Computing, Cloud Storage, Information Technology, Software",https://www.proxitinc.com,"Chicago, Illinois, United States","Proxit manages and distributes remote, cloud-based data backup services and solutions.","1,408,164",,,,,,,,,,,,,"Greater Chicago Area, Great Lakes, Midwestern US",Active,2015-01-01,year,,1-10,,,,,,
