Organization Name,Organization Name URL,Full Description,Industries,Website,Headquarters Location,Description,CB Rank (Company),SEMrush - Monthly Visits,SEMrush - Average Visits (6 months),SEMrush - Monthly Visits Growth,SEMrush - Visit Duration Growth,SEMrush - Visit Duration,SEMrush - Page Views / Visit,SEMrush - Page Views / Visit Growth,SEMrush - Bounce Rate,SEMrush - Bounce Rate Growth,SEMrush - Global Traffic Rank,SEMrush - Monthly Rank Change (#),SEMrush - Monthly Rank Growth,Headquarters Regions,Operating Status,Founded Date,Founded Date Precision,Number of Founders,Number of Employees,Founders,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
CodeAltos,https://www.crunchbase.com/organization/codealtos,,"Cloud Infrastructure, Consulting, Cyber Security, Information Technology, Software",,"Espoo, Southern Finland, Finland",CodeAltos Oy is company to create digital services / products for its customers.,"1,741,670",,,,,,,,,,,,,"European Union (EU), Nordic Countries, Scandinavia",Active,2016-07-01,month,1,,Andriy Tymchenko,,,,,
Foundry,https://www.crunchbase.com/organization/foundry-26df,"Foundry is a development platform for building backend on top of cloud platforms like AWS. Foundry lets developers fully focus on their code by handling all the development & staging environment setup, deployment, and infrastructure management.","Cloud Infrastructure, Cloud Management, Developer Tools, Software",https://foundryapp.co,"Praha, Hlavni mesto Praha, Czech Republic","The fastest way to build, debug, and deploy backend","1,747,877",,,,,,,,,,,,,European Union (EU),Active,2020-01-01,month,,1-10,,,,,,
DiCE,https://www.crunchbase.com/organization/development-of-infrastructures-in-cloud-environment,Development of Infrastructures in Cloud Environment provides cloud technology services. They provide a wide variety of services and solutions constructed in a cloud environment that is completely tailored for organizations. They provide products and services built for the cloud.,"Cloud Computing, Cloud Infrastructure, Information Technology",https://dice.gr,"Kallithéa, Attiki, Greece",DiCE provides services related to cloud technology.,"1,750,837",,,,,,,,,,,,,European Union (EU),Active,2015-01-01,year,,1-10,,,,,,
OpsBros,https://www.crunchbase.com/organization/opsbros,,"Cloud Infrastructure, Consulting, Information Technology, IT Infrastructure",https://opsbros.company,"Lviv, L'vivs'ka Oblast', Ukraine",DevOps Consulting Services,"1,758,891",,,,,,,,,,,,,,Active,,,,,,,,,,
Platinum Business Systems,https://www.crunchbase.com/organization/platinum-business-systems,,"Cloud Infrastructure, Cyber Security, Information Technology, Project Management",https://www.platinumbusiness.co.uk/,"Leicester, Leicester, United Kingdom","Platinum Business Systems is an IT firm that provides project management, cloud storage, cybersecurity and data centre migration services.","1,761,886",,,,,,,,,,,,,,Active,2010-01-01,year,,1-10,,,,,,
Mangaard Management,https://www.crunchbase.com/organization/mangaard-management,Mangaard Management is a  provider of next-generation cloud-based IT solutions and administrative services to small and medium-sized industries. Mangaard has helped companies optimize and digitize their IT with large savings as a result. Mangaard Management recreates the overview by providing a combination of proven and well-documented solutions.,"Cloud Infrastructure, Consulting, Information Technology, Project Management",https://mangaard.net/,"Viby, Midtjylland, Denmark",Mangaard Management offers a limited range of IT solutions in terms of price and structure for both small and medium-sized companies.,"1,765,104",,,,,,,,,,,,,"European Union (EU), Nordic Countries, Scandinavia",Active,1998-01-01,year,,11-50,,,,,,
Nova,https://www.crunchbase.com/organization/nova-7aa8,"Nova is an IT firm that offers internet, web hosting, and cloud infrastructure services. Nova is headquartered in Madrid, Spain and was founded in 1996.","Cloud Infrastructure, Information Technology, Web Hosting",https://www.nova.es,"Madrid, Madrid, Spain","Nova is an IT firm that offers internet, web hosting, and cloud infrastructure services.","1,769,513",,,,,,,,,,,,,European Union (EU),Active,1996-01-01,year,,11-50,,,,,,
Ebesis,https://www.crunchbase.com/organization/ebesis,"Ebesis, S.L. offers cloud infrastructure and data center services.","Cloud Infrastructure, Infrastructure",http://www.ebesis.es/,"Zaragoza, Aragon, Spain","Ebesis, S.L. offers cloud infrastructure and data center services.","1,772,124",,,,,,,,,,,,,European Union (EU),Active,2010-01-01,year,,,,,,,,
Exon LV,https://www.crunchbase.com/organization/exon-lv,"Exon LV develops platforms for Kubernetes, provides Kubernetes installation and maintenance services as well as consulting. Among the implemented projects are Containerum Platform, ExonBin, and ExonContact. The company is also active in developing software for IoT and blockchain.","Cloud Infrastructure, Software, Software Engineering",https://exon.lv,"Ane, Jelgavas, Latvia","Software development for Kubernetes, IoT, Blockchain.","1,773,335",,,,,,,,,,,,,European Union (EU),Closed,2015-09-01,month,1,1-10,Konstantin Feofantov,,,,,
TAGZ Cloud,https://www.crunchbase.com/organization/tagz-cloud,"TAGZ Cloud offers new innovative products based on cloud technologies to future-proof businesses by enabling business remote access over VPN networks or directly from hybrid, public, or private clouds. Their popular TAGZ Cloud FlexiDesk delivers a Windows virtual desktop based on Microsoft Azure infrastructure. Reduce hardware savings on desktop refreshes.","Cloud Infrastructure, Information Technology, Network Security, Web Development",https://tagzcloud.co.uk,"Manchester, Manchester, United Kingdom","TAGZ Cloud is an IT services company that provides modern workspace, network security, and connectivity services.","1,774,587",,,,,,,,,,,,,,Active,1994-01-01,year,,11-50,,,,,,
Sentilant,https://www.crunchbase.com/organization/sentilant,"Sentilant develops disruptive SW solutions that use existent systems and hardware to provide new insights, helping you to improve your business and everyday life. We work in mobile programming, cloud platforms and advanced tools for data collection, visualization and BI.","Business Intelligence, Cloud Infrastructure, Developer Tools, Mobile",http://www.sentilant.com,"Coimbra, Coimbra, Portugal",Sentilant develops disruptive mobile and cloud solutions for businesses and individual users,"1,775,831",,,,,,,,,,,,,European Union (EU),Active,2013-05-15,day,2,1-10,"Bruno Cabral, Jorge Granjal",,,,,
loglevel,https://www.crunchbase.com/organization/loglevel-08ea,"loglevel creates cloud-based solutions for warehouse management, route planning, and delivery scanning. Their own cloud software is continually being developed, ensuring that the logistics service has complete support at all times. Their cloud-based apps spare their customers from having to purchase their server equipment. Massive investments in hardware, buildings, air conditioning, and, not least, skilled expert personnel can be avoided.","Cloud Infrastructure, Information Technology, Software",https://www.loglevel.de,"Würzburg, Bayern, Germany",loglevel develops and sells the cloud platform for logistics.,"1,779,218",,,,,,,,,,,,,European Union (EU),Active,1999-01-01,year,,11-50,,,,,,
Handstand,https://www.crunchbase.com/organization/handstand-dd06,,"Cloud Infrastructure, Consulting, IT Infrastructure",https://handstand.co.uk/,"Horsham, West Sussex, United Kingdom","Handstand provides Microsoft cloud hosted IT infrastructure, along with data security and end-user support services.","1,782,429",,,,,,,,,,,,,,Active,2003-01-01,year,,11-50,,,,,,
Business Connect,https://www.crunchbase.com/organization/business-connect-aadc,,"Cloud Infrastructure, Information Technology, Web Hosting",https://businessconnect.nl/,"Zundert, Noord-Brabant, The Netherlands","Business Connect is an IT company that provides hosting, networking, cloud storage, business telephony and cybersecurity services.","1,791,720",,,,,,,,,,,,,European Union (EU),Active,1998-01-01,year,,1-10,,,,,,
Young Jedi Solutions,https://www.crunchbase.com/organization/young-jedi-solutions,,"Business Intelligence, Cloud Infrastructure, Information Technology, IT Management",https://young-jedi.com/,"Ravenstone, Buckinghamshire, United Kingdom","Young Jedi Solutions specializes in business intelligence, social insights, campaign management, dynamics CRM and Office 365 services.","1,796,998",,,,,,,,,,,,,,Active,,,,,,,,,,
Nodilex,https://www.crunchbase.com/organization/nodilex,,"Cloud Computing, Cloud Infrastructure, Information Technology, Internet",https://www.nodilex.com,"Strasbourg, Alsace, France",Nodiles is an IAAS Cloud Computing platform,"1,800,803",,,,,,,,,,,,,European Union (EU),Active,2013-11-01,day,1,1-10,Thomas Schneider,,,,,
Ximiq,https://www.crunchbase.com/organization/ximiq,,"Cloud Infrastructure, Information Technology, Project Management",https://www.ximiq.ch,"Solothurn, Solothurn, Switzerland","Ximiq is an IT company that provides project management, business analysis, testing, cloud integration, and consulting services.","1,808,266",,,,,,,,,,,,,,Active,2013-01-01,year,1,11-50,Marc Leutenegger,,,,,
Deroso Solutions,https://www.crunchbase.com/organization/deroso-solutions,,"Cloud Infrastructure, Compliance, IT Infrastructure",https://www.deroso.de/,"Cologne, Nordrhein-Westfalen, Germany","Deroso Solutions specializes in cloud architecture, IT infrastructure, data migration, compliance and managed services.","1,806,057",,,,,,,,,,,,,European Union (EU),Active,2013-01-01,year,,1-10,,,,,,
It Svit,https://www.crunchbase.com/organization/it-svit-62e4,,"Business Intelligence, Cloud Infrastructure, IT Management",http://www.itsvit.org,"Kharkov, Kharkivs'ka Oblast', Ukraine","IT-Svit delivers complete IT solutions as well develop, implement and monitoring cloud infrastructure to startups and mid-sized businesses.","1,810,814",,,,,,,,,,,,,,Active,2005-01-01,day,,51-100,,,,,,
Secustack,https://www.crunchbase.com/organization/secustack,"SecuStack cloud operating system provides simple and secure provisioning of resources for the operation of cloud-based applications using Infrastructure as a Service. Secustack is a fully compatible extension of OpenStack. Through the transparent integration of cryptographic mechanisms, the transfer, storage, and handling of data and the networking of resources within an OpenStack environment have become consistently secure.","Cloud Computing, Cloud Infrastructure, IaaS, Network Security",https://www.secustack.de,"Dresden, Sachsen, Germany",SecuStack provides security networks IT infrastructure.,"1,812,133",,,,,,,,,,,,,European Union (EU),Active,2019-01-01,year,,11-50,,,,,,
Blue Taurus,https://www.crunchbase.com/organization/blue-taurus,,"Cloud Infrastructure, Consulting, Information Technology, IT Infrastructure",https://www.bluetaurus.de,"Gersthofen, Bayern, Germany","Blue Taurus provides IT support, infrastructure, consulting, and cloud services.","1,818,481",,,,,,,,,,,,,European Union (EU),Active,2005-01-01,year,,1-10,,,,,,
Cloud Sphere,https://www.crunchbase.com/organization/cloud-sphere,,"Cloud Infrastructure, Cloud Management, Consulting, IT Infrastructure, IT Management",https://www.cloudsphere.co.uk,"Farnham, Surrey, United Kingdom","Cloud Sphere is an IT consultancy that focuses on providing cloud and infrastructure migration services, and project and change management.","1,823,671",,,,,,,,,,,,,,Active,2014-01-01,year,,1-10,,,,,,
Whysettle,https://www.crunchbase.com/organization/whysettle,,"Cloud Infrastructure, Software, Web Development",https://whysettle.co.uk/,"Hamilton, South Lanarkshire, United Kingdom","Whysettle is an IT company that provides cloud security, network management, web design, backup and software development services.","1,831,449",,,,,,,,,,,,,,Active,1996-01-01,year,,11-50,,,,,,
Infinityscape,https://www.crunchbase.com/organization/infinityscape,,"Cloud Infrastructure, Web Design, Web Hosting",https://www.infinityscape.co.uk/,"Covent Garden, Essex, United Kingdom",Infinityscape offers a complete cloud solution for small and medium businesses.,"1,830,853",,,,,,,,,,,,,,Active,,,,1-10,,,,,,
Brighten Digital,https://www.crunchbase.com/organization/brighten-digital,,"Advertising, Cloud Infrastructure, CRM, Digital Marketing",https://brighten.digital/,"Prague, Hlavni mesto Praha, Czech Republic","Brighten Digital is a digital marketing firm that offers CRM, automation, cloud infrastructure, e-commerce, SAAS, and advertising services.","1,834,361",,,,,,,,,,,,,European Union (EU),Active,2014-01-01,year,,11-50,,,,,,
NM2D,https://www.crunchbase.com/organization/nm2d,,"Cloud Infrastructure, IT Infrastructure, IT Management",https://www.nm2d.nl/,"Amsterdam, Noord-Holland, The Netherlands","NM2D is an IT company that provides installation of servers, networks and telecommunication as well as offers technical assistance services.","1,837,336",,,,,,,,,,,,,European Union (EU),Active,2004-01-01,year,1,11-50,Thijs Paree,,,,,
Through Technology,https://www.crunchbase.com/organization/through-technology,,"Cloud Infrastructure, Consulting, Information Technology, Network Security, Security",https://throughtechnology.uk,"London, England, United Kingdom","Through Technology provides solutions leadership, architecture, and delivery support for digital transformation, procurement, and projects.","1,841,834",,,,,,,,,,,,,,Active,2016-01-01,year,,11-50,,,,,,
