Organization Name,Organization Name URL,Full Description,Industries,Website,Headquarters Location,Description,CB Rank (Company),SEMrush - Monthly Visits,SEMrush - Average Visits (6 months),SEMrush - Monthly Visits Growth,SEMrush - Visit Duration Growth,SEMrush - Visit Duration,SEMrush - Page Views / Visit,SEMrush - Page Views / Visit Growth,SEMrush - Bounce Rate,SEMrush - Bounce Rate Growth,SEMrush - Global Traffic Rank,SEMrush - Monthly Rank Change (#),SEMrush - Monthly Rank Growth,Headquarters Regions,Operating Status,Founded Date,Founded Date Precision,Number of Founders,Number of Employees,Founders,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
RSM IT Technologies,https://www.crunchbase.com/organization/rsm-it-technologies,"RSM IT Technologies provides managed IT services. They provide managed IT services, IT strategy, cloud computing, voip phone systems, internet, wifi, security, surveillance, audio visual, home automation, structured cabling, network infrastructure, and onsite and remote support services. They provide inquiries through online applications, email, and phone calls.","Cloud Computing, Information Technology, IT Infrastructure, Security",https://www.rsmittechnologies.com,"Corona, California, United States","RSM IT Technologies provides network infrastructure, home automation, and cloud computing services.","1,206,428",,,,,,,,,,,,,"Greater Los Angeles Area, Inland Empire, West Coast",Active,2013-01-01,year,,1-10,,,,,,
"Structum, Inc.",https://www.crunchbase.com/organization/iknode,"Structum, Inc. is a Software company that specializes in Cloud Computing and Distributed Systems. Structum is also the creator of iKnode. iKnode (pronounced I Know'd) is a simple yet powerful Backend as a Service (BaaS) which makes it extremely easy to create functionality in the cloud for Mobile, Web and Desktop applications. iKnode is a Backend Platform focused on creating behavior in the cloud using the beautiful C# language. iKnode can provides a no hassle hosting platform for APIs, whit a one-click deployment process. Write your application, test and publish it from inside your browser. Additionally, iKnode provides an intuitive Data Storage which is based on a Document database. Perform complex queries using iKnode's Query tool. Modify documents on the fly using our Document Browser tool. No backend would be complete without a way for automating API execution. iKnode provides a simple but powerful scheduler based on cron that allows for iKnode applications to run at specified times. iKnode provides a Package System that delivers prebuilt lfunctionality for your applications. Integrate with Twitter, Facebook and Wordpress by just the click of a button. iKnode applications can be called through a REST-like API. The iKnodeSDK contains bindings for : Javascript iOS (Objective-C) Android (Java) C# Java iKnode has a rich documentation which can be found here: http://iknode.com/docs/ iKnode is made by Structum, Inc. an Southern California Company.","Cloud Computing, Developer Platform, Information Technology, iOS, SaaS, Software",http://structum.io,"Santa Ana, California, United States","Structum delivers a cloud platform that enables developers to develop, deploy and scale microservices.","1,213,134",,,,,,,,,,,,,"Greater Los Angeles Area, West Coast, Western US",Active,2012-05-01,day,1,1-10,Alex Espinoza,,,,,
HYR Global Source,https://www.crunchbase.com/organization/hyr-global-source,,"Cloud Computing, Consulting, Mobile Apps, Software",https://hyrglobalsource.com/,"Overland Park, Kansas, United States","HYR Global Source specializes in software development, BigData, cloud migration, data engineering, UX/UI design and other IT services.","1,214,394",,,,,,,,,,,,,Midwestern US,Active,2013-01-01,year,,101-250,,,,,,
Gipper1,https://www.crunchbase.com/organization/gipper1,,"Cloud Computing, Information Technology, UX Design",https://www.gipper1.com,"Hagerstown, Maryland, United States","Gipper1 is a company which provides Cloud Computing, Data Driven Applications Development & Business Intelligence services.","1,217,531",,,,,,,,,,,,,"East Coast, Southern US",Active,2012-01-01,day,,1-10,,,,,,
Expert IT Operations,https://www.crunchbase.com/organization/expert-it-operations,,"Cloud Computing, Health Care, Information Technology, IT Management, Professional Services",http://www.eitops.com,"Haddonfield, New Jersey, United States","Expert IT Operations provides effective information technology solutions to the healthcare, manufacturing and educational sectors.","1,220,549",,,,,,,,,,,,,"Greater Philadelphia Area, East Coast, Northeastern US",Active,2011-01-01,year,,1-10,,,,,,
SilvrSpoon,https://www.crunchbase.com/organization/silvrspoon,"SilvrSpoon bridges the gap between restaurants and their customers, providing a customized loyalty program while improving the dining experience. Supplying the tools restaurants need to enhance outreach, promote loyalty, track valuable feedback, and improve operations, SilvrSpoon helps leverage the power of mobile and social media to interact with customers like never before.","Android, Apps, Cloud Computing, iOS, Loyalty Programs, Mobile, Restaurants, Social Media, Software",http://silvrspoon.com,"Chicago, Illinois, United States",SilvrSpoon provides customized loyalty programs that utilize mobile and social media technologies to its clients.,"1,231,026",,,,,,,,,,,,,"Greater Chicago Area, Great Lakes, Midwestern US",Active,2011-04-15,day,2,1-10,"Eugene Revzin, Nick Terkay",,,,,
Insight BTR,https://www.crunchbase.com/organization/insight-btr,,"Cloud Computing, Information Technology",http://www.insightbtr.com,"Madison, Wisconsin, United States","Insight BTR is an information technology consulting firm, offers network administration, system upgrades, server room infrastructure, etc.","1,231,288",,,,,,,,,,,,,"Great Lakes, Midwestern US",Active,2011-01-01,year,,11-50,,,,16457,USD,16457
UserPod,https://www.crunchbase.com/organization/userpod,"UserPod is a mobile application for consumer and enterprise that lets you scan a product id, serial number, or service tag which is automatically added to your","Automotive, Cloud Computing, Enterprise Software, Information Technology, Mobile, Software",http://www.userpod.com,"Monterey Park, California, United States","UserPod, a mobile application, enables its users to scan product IDs, serial numbers, and service tags.","1,233,826",,,,,,,,,,,,,"Greater Los Angeles Area, West Coast, Western US",Active,2012-08-17,day,2,1-10,"Earl Waller, Eugene Giromini",,,,,
Inovitech,https://www.crunchbase.com/organization/inovitech,,"Application Performance Management, Cloud Computing, Consulting, Project Management, Software",https://inovitech.com,"Arlington, Virginia, United States",Inovitech provides legal project management solutions and consulting services as well as cloud computing.,"1,239,449",,,,,,,,,,,,,"Washington DC Metro Area, East Coast, Southern US",Active,2011-01-01,year,1,1-10,Debra L Rozier,,,,,
Cloud 9 Computing Group,https://www.crunchbase.com/organization/cloud-9-computing-group,,"Cloud Computing, Cyber Security, Software",https://www.cloud9computinggroup.com/,"Lake Mary, Florida, United States","Cloud 9 Computing Group is an IT firm that offers cloud computing, data backup, cyber-security, software and hardware services.","1,242,060",,,,,,,,,,,,,"East Coast, Southern US",Active,2013-01-01,year,,1-10,,,,,,
Cloud Immunity,https://www.crunchbase.com/organization/cloud-immunity,"Cloud Immunity provides secure user accounts for business-to-business cloud applications. Its accounts are designed to prevent its users from being hacked. Cloud Immunity was founded in 2012 and is based in Redmond, Washington.","Cloud Computing, Cloud Security, Enterprise Software, Identity Management, Security",https://www.cloudimmunity.com,"Redmond, Washington, United States",Cloud Immunity provides secure user accounts for business-to-business cloud applications.,"1,243,916",,,,,,,,,,,,,"Greater Seattle Area, West Coast, Western US",Active,2012-01-01,year,1,1-10,Kyle Quest,,,,,
Angarus,https://www.crunchbase.com/organization/angarus,"They're a robust cloud platform to power patient engagement & intelligence services for wellness providers. Their platform architecture has been crafted to provide an extensible foundation for both their own core services, as well as to facilitate expansion with 3rd party integrators. They're addressing pain-points and barriers in a market rife with legacy systems and lacking true cloud platforms.","Cloud Computing, Data Mining, Wellness",http://angarus.io/,"Los Angeles, California, United States",Cloud platform powered patient engagement & data science,"1,246,281",,,,,,,,,,,,,"Greater Los Angeles Area, West Coast, Western US",Active,2012-01-01,day,2,1-10,"Dario Traverso, Goris Haghverdian",,,,,
GlobKlasse,https://www.crunchbase.com/organization/globklasse,,"Cloud Computing, Cyber Security, Information Technology",https://globklasse.com/,"Miami, Florida, United States","GlobKlasse provides IT consulting, cybersecurity and managed IT services.","1,254,984",,,,,,,,,,,,,"Greater Miami Area, East Coast, Southern US",Active,2012-01-01,year,,1-10,,,,23186,USD,23186
On Technology,https://www.crunchbase.com/organization/on-technology-e3e0,,"Cloud Computing, Consulting, Information Technology, IT Infrastructure, Network Security",http://www.ontechnology.us,"Tampa, Florida, United States","On Technology offers risk intelligence, managed IT services, and business solutions.","1,258,214",,,,,,,,,,,,,"Tampa Bay Area, East Coast, Southern US",Active,2011-01-01,year,,1-10,,,,,,
Skogul,https://www.crunchbase.com/organization/skogul,,"Analytics, Cloud Computing, Machine Learning, Software, Web Design",http://www.skogul.com,"Jessup, Maryland, United States","Skogul focuses on systems engineering, machine learning analytics, software development, web designing and cloud computing.","1,261,911",,,,,,,,,,,,,"Greater Baltimore-Maryland Area, East Coast, Southern US",Active,2012-01-01,year,,11-50,,,,,,
Sultanete,https://www.crunchbase.com/organization/sultanete,,"Business Intelligence, Cloud Computing, Consulting, Information Technology",http://sultanete.us/,"Irving, Texas, United States",Sultanete is a business and technology consulting company.,"1,265,541",,,,,,,,,,,,,"Dallas/Fort Worth Metroplex, Southern US",Active,2011-01-01,day,,11-50,,,,,,
Technamo,https://www.crunchbase.com/organization/technamo,,"Cloud Computing, Information Technology, IT Management, Small and Medium Businesses",https://technamo.com,"Springfield, Virginia, United States","is a niche IT service firm that offers application development, cloud computing, legacy modernization, integration, and IT management.","1,270,518",,,,,,,,,,,,,"Washington DC Metro Area, East Coast, Southern US",Active,2012-01-01,year,,11-50,,,,48372,USD,48372
MaxoTech Solutions,https://www.crunchbase.com/organization/maxotech-solutions,,"Analytics, Big Data, Business Intelligence, Cloud Computing, IT Management",https://maxotechsolutions.com/,"Irving, Texas, United States","Maxotech Solutions offers big data, AWS cloud, business intelligence, data warehousing, enterprise mobility & Microsoft Dynamics solutions.","1,284,219",,,,,,,,,,,,,"Dallas/Fort Worth Metroplex, Southern US",Active,2011-01-01,year,,101-250,,,,,,
SnackCloud,https://www.crunchbase.com/organization/snackcloud,"SnackCloud™ is a self-funded start up that is headquartered in Lehigh Valley, PA and was launched in the fall of 2011. Snack Cloud™ is also a premium online retailer for targeted nutrition. We sell premium products you can't find at your local supermarket. The value of quality products are increasing in popularity with each passing day because artificial preservatives and harmful additives are killing healthy people everyday.","Cloud Computing, E-Commerce, Health Care, Internet, Nutrition, Retail",http://snackcloud.com,"Pennsylvania Furnace, Pennsylvania, United States",Online Nutritional Store,"1,284,655",,,,,,,,,,,,,"Great Lakes, Northeastern US",Active,2011-11-01,day,,1-10,,,,,,
